id,datetime
_hyfBAlCTeqHuUuRWkHkzg,2013-11-25T22:00:14.165300
_i09LRUuTmWLXVWPQEnj0w,2014-01-01T00:48:02.954000
_iAVmIboSIa9kCSyBby0XA,2013-11-10T16:14:27.089000
_iG6a857RlSmlqLWhubGew,2013-12-02T07:39:28.529500
_iUyKX-oQT2Pq8NJwB10tQ,2013-05-25T21:50:53.018400
_iVVO8zOSG-MSrGNSA5w_w,2013-08-19T17:16:25.234500
_iZu4_7_Qwq0YILLcw73zg,2013-05-22T21:20:37.665800
_ifFY3whTiWz2rfKUINGNw,2013-07-27T13:46:50.383500
_igwQTdITQ2GkTvfbqVSIw,2014-01-04T09:43:56.733500
_ii7qTrTRqKZXBN0zhfDSQ,2013-10-20T16:52:33.993400
_ikXUDpmReu2Z3fy9E9icg,2013-12-27T11:52:51.668600
_itzeQHJTImi56GDSJ3DcQ,2013-06-16T13:39:51.385500
_ivwR8ipQneFYX6dqsEI0w,2013-06-13T16:04:33.589800
_j6g0LBcTJWR7kOoZD0p8Q,2013-12-18T07:05:27.564700
_j7XjOLzQZGwr1-mWlY-UA,2013-11-29T10:35:40.390000
_j90XwavSUKHX-jA080sbA,2013-12-04T11:46:00.407900
_jKjgSCBRX-FeTtdjGl2OQ,2013-11-08T05:57:38.522500
_jT-ONIFSiKrChDMdA8YnA,2013-06-17T23:46:25.240000
_jZXo8aGQyGgxFEFV0a_0Q,2014-02-03T09:07:17.570900
_jc0hgeZQOejOO36wfBf-w,2013-12-09T22:03:05.639200
_jcCFRwISNCXlQyRFu4iyg,2013-10-18T14:05:21.866900
_jdruYtXTsqU0Na7lVuJlA,2013-11-29T04:43:59.520800
_jiXhTinSXiO3WxLyyQvtw,2014-01-24T10:22:17.027300
_jiz10AKQn-yiQOfpnVDmg,2013-11-12T04:17:03.524500
_jjIJAkVSySnkJCAHVCWYg,2013-11-29T19:01:05.341700
_jkdnI19TFqOBaehL38uIw,2013-12-15T12:23:32.288000
_jpZooUPSZSp5yvn8pfIZA,2013-06-10T16:14:37.635500
_jswVSgSR_GG_CTebDamvA,2014-01-19T08:01:04.412700
_jtWzixXTtaW6rA1UiA9kg,2013-11-23T07:04:58.175800
_jxM5V1XR2upLfkf_o7Y8A,2014-01-16T23:15:16.393800
_jxMHdLDQk68b0kCIU0N6w,2013-07-10T13:44:24.367400
_k3POnCkR5616JrPXoYyYQ,2013-12-06T15:58:11.100300
_k982XNBQyefPATLU9j6qg,2013-10-10T06:30:36.221500
_k9cDbpWRHqYHppqu__Ftw,2014-01-05T05:47:19.854800
_kCSwirWRB6Alm-CHzQYyw,2013-11-13T12:40:04.182500
_kP6HtKRQ-a7qJ88S6cGQw,2014-01-26T11:05:51.914700
_kRZoQ3uSNy-WRyp3P5nnA,2014-01-03T10:37:06.197900
_kRsTlh9QyK3Q2hoxEv3hg,2013-11-18T08:22:59.676200
_kiplykuRc2eXtQstj01Ng,2013-12-13T18:10:36.611200
_kjp-4dlRsSs1jw9sZxOcQ,2013-12-25T03:55:10.180200
_kkLO3pWTgyASRSn2urQeg,2013-06-03T16:14:35.257000
_kkur2ynQ4mKIHe9CfK-hg,2013-10-19T04:54:10.710100
_km0JX2sRX6ldZgrqLInCg,2013-06-19T19:43:36.561300
_kqCi5zaRAKzuFc4i2WqMg,2013-07-01T12:26:05.620100
_kxDzxzhQESlb8EhH7SVzw,2013-07-30T21:46:13.105300
_kxUByMoRdOS9yvyHh6VZA,2013-06-01T04:13:36.296900
_kyrM-PsTICQzITV-nIuIw,2013-06-20T02:17:22.202000
_l-OoTR5Q7WC7XqlPLJH5g,2013-05-29T09:40:01.261900
_l2atRGYSeek8zQ3GVJz6w,2013-05-31T00:12:17.122100
_l9R3_qDQTieHkzJHNVjmg,2014-02-03T08:14:45.015400
_l9iHuvGRRK8v93KPe1zkQ,2013-12-29T05:19:05.384400
_lBtnZEWSBS9nu9IFnI2rA,2013-11-01T06:03:33.560100
_lH3UZGCQ3qF5k-q_WIQfg,2014-01-02T16:34:06.208000
_lPt-e40ROezKgP4kpRzzw,2013-10-16T11:49:28.983300
_lQS5TfhRpaN0R7IMaL0JQ,2013-12-10T09:48:22.379800
_lXCJBw9QDmzF3QLJ6n7pg,2013-07-25T12:29:39.355300
_lYjPixTTZSYobDQYR3SNg,2013-11-27T17:38:55.603500
_lZ1UUDSRjeDymCD1n9c2w,2014-01-08T11:23:17.769700
_l_4xiQVQpCgyMIA6NFkjg,2013-08-06T00:13:08.175000
_ldOg-SGRSyl2qdhiTRZWA,2014-01-04T10:10:48.669100
_lg5vnsHRWGG2ITSei7jAw,2014-01-21T00:37:38.504400
_liGVCkRQmSTLz3a05MENg,2013-11-11T12:53:30.468700
_lpJXWtDR3S269MLA2sILg,2013-12-19T11:39:02.521200
_lqzzmXMRj2rJvGxWYH1jg,2013-11-04T21:54:07.169400
_ls8QXz9Q9SFR12aLF7KAg,2013-12-26T22:25:14.332300
_lsZz70-Tia-whHt85O8iw,2013-07-07T20:15:07.575700
_lsy9GY2SP2QJ7m12559jA,2013-11-20T10:37:50.352200
_luLi91NTOuI3v1klpOToQ,2013-11-26T09:12:59.964000
_lwhM1EoSUal3iF4wC3JYg,2013-09-17T14:17:32.005400
_lzRPXrqRl23oTaUpik5sw,2014-02-03T17:47:09.172100
_m6aSfioSxK-tZPyqkLhSQ,2014-01-16T21:49:46.904800
_mHn1RF1QVizT9JBawYIig,2013-11-22T05:33:19.200200
_mJED1u4SYObz3xGq-sjQg,2013-08-03T13:39:43.759600
_mM3jCy8Q1qhJegrnQrKRA,2013-12-05T13:23:07.277000
_mNPNb6NTLS0GedOcCLmSg,2013-11-07T09:26:01.250400
_mT_YBxiRJyQBr2Ijbcenw,2013-06-18T06:44:30.001400
_mW4KxRwRB2wnYR2J_96ww,2014-02-02T10:33:19.272800
_mX3YpxhS9iWPbj34wLrbg,2014-01-12T07:28:57.080600
_mepKzj7Rvitk5O46Y0bvw,2013-12-16T20:16:26.855100
_mgELumwQkKdgrmbWX_BIA,2013-07-01T18:48:48.464900
_mkD_PttSuS8aB8FH6YxpQ,2013-11-13T20:50:00.376200
_mkrmz9XRyKx3dS-oErkIA,2013-07-10T16:56:09.657100
_mrcPYNzRaWHSJmdjaH75g,2013-10-31T01:36:06.809400
_msZ8V_iREmu9IoqUsuJKg,2013-10-20T21:03:50.609100
_mykJoVoRHO9wE32oYPfvQ,2013-06-03T22:44:26.421100
_n0-V8dSQkibK1LcNlOY-Q,2014-01-16T03:04:08.766600
_n0OL4qZQO69RyEtNScv4Q,2014-01-22T20:21:48.512400
_n3J968RQ-mUH6W4sZZHdg,2013-07-11T16:07:01.596500
_n4-ZaezQA-mGfzM63ntCw,2013-11-13T06:18:32.688300
_n4Pej4NSHqsrODZvS86sA,2013-12-27T10:04:59.813800
_n53P4xPQNeTyjNlDeMONw,2014-01-14T23:51:39.994500
_n9-ikEVQDu7-fy4qB4xBg,2013-12-30T06:36:28.534900
_n9L-rm_QKasvfOWD6S1Cg,2013-11-06T13:23:12.738400
_n9hPAAdTC-5t_9LDTQvpg,
_nCetyVzTJyWH0bvaf7D1g,2014-01-14T02:36:59.280500
_nEo0fR-SeGHq5pb6Xyxuw,2013-11-17T13:52:30.748000
_nN6tWZTSbWH-AyuKykggQ,2013-11-29T20:23:51.721500
_nON1tKjTkq9gFvsMDr-NQ,2014-01-20T11:17:52.764400
_nOYatalSbOAWNYlhO3YDQ,2013-06-07T18:58:07.099400
_nOzjGXkRTaX6Kvd-Zshpg,2013-12-05T11:11:39.985000
_nPbcQm6TrCnWyrd-oQAPA,2013-11-28T08:43:38.331900
_nPoyoosTtat6ArKZiD3TA,2013-12-03T10:01:25.175200
_nRC2ezlSYurnl-ik62L5w,2013-11-23T10:33:39.867300
_nYIqvVxSB6ZnfgBA2Xlug,2013-12-17T02:06:55.909600
_nZmavbbSSe_-EBExLwRDA,2013-11-12T06:00:36.794700
_nZyqxB0SZmlHoQioTvEaA,2013-05-25T14:03:04.176900
_nfVNvffSjGRktt9GaOrHw,2013-11-26T13:16:16.549100
_nkXVlQ0SMmSr7m9VmMn0w,2014-01-22T22:12:28.621900
_nojcOr_QpaYLr-iOrgb_A,2013-07-07T13:41:21.153900
_npj8teqS1uPhuiGtKGeHQ,2013-12-05T04:01:37.949000
_nqGMYz2QvGAvdFHgzSelw,2013-12-23T10:45:50.724400
_o1XiPLpS7it9NZ3EI5kbA,2013-05-28T23:27:56.222100
_o1dT0AmTCGvZR3FszXCKw,2013-12-17T04:30:31.910500
_o6NiSy6QoqI0E40j1hpwA,2013-11-18T12:05:10.990300
_o6osd2qSQCreI7BO2S72Q,2013-12-30T22:48:53.354300
_o7Tk2xrSgiW2jXZqQOVow,2013-12-29T22:39:09.169900
_oBu3rBLTW6dL5CS4WXQFw,2013-09-30T04:07:17.448600
_oEGcoDsSyKVuG8LGrepfw,2013-11-02T17:42:08.489100
_oEmDlm8SfCRsDR-qx4ZWw,2013-06-28T09:43:57.454500
_oFxJ8lCQByzJSTqQI5dIw,2013-12-08T08:39:03.279400
_oLu7VySSFa_07c3TExvCw,2013-12-02T11:34:45.671500
_oatzZwPTQ23yZQyM9OIbw,2013-11-09T06:45:16.307200
_oczgchFQmGTN2jcE1032Q,2014-02-03T01:58:25.757000
_ohKsgiuS9-yBlemLseZxQ,
_ohutZ2NTLuC7ATJKPKAmQ,2013-08-10T22:32:30.051800
_ojNU_q4QBGsIsAQx1Ft5A,2014-01-15T08:14:28.917600
_oo3yXuSTcu7JJ3w781RWA,2013-12-04T07:02:00.892900
_p1Iq5o6ScyPyMrZmBgVmw,2013-08-13T05:52:37.985200
_p2IcF3fQrexamlrX2nEGA,2013-08-10T19:25:28.660700
_p4aQ03OSk6DukpRdEB2DQ,2013-11-05T19:10:36.453200
_p4yo5N6SYuS2dUvRBvXTQ,2013-12-22T14:41:29.904300
_p6WI0zwQwGooe-hv1JTIA,2013-12-16T23:39:17.289500
_pDRxD67T62fWNalnmTSTw,2014-01-03T17:25:35.022900
_pN5CIc_Sky5kJsmiSXGWw,2013-09-04T09:44:09.832800
_pQhdcrKQW-6NXnj2e7qpQ,2013-06-05T11:30:16.117200
_pRGXLe2Q8Ke-sKzo5ms8A,
_pVKz_1uQxm6I61AUxD0Aw,2013-06-29T06:44:27.508800
_pXiyBFRTXyUYGDP0pi_BQ,2013-12-29T08:32:22.381300
_pYVmqUETFO6d9q-q4r5Og,
_pZwSG5eSMGtVvKWBo1Lfg,2014-01-06T05:25:28.942900
_pbSFBVWSWyj2UGxOEpypw,2013-12-17T14:46:51.425000
_pg5bSvzRpuEpB54k23fJw,2013-11-29T11:02:05.092200
_pjJ8oeYQv2aFtdCBn_Fmg,2013-06-04T11:06:16.702800
_pjOyDRORfiqOvORtSSYgA,2013-06-28T21:28:29.429700
_pqDPKn4QF-VgxCZLiFEKg,2013-06-17T15:57:42.344300
_pyXzt0tRb2JY4HdHsKD8Q,2013-09-13T01:56:08.931300
_q5VX6iMTmayXRlsjOOKYA,2013-06-02T20:16:05.801200
_qC2fBMBSle1WfZdn3uZow,2013-08-05T16:05:15.157200
_qCFUE1KTnufnrCFM-gFoA,2013-12-27T12:27:04.154900
_qCn7_jfSTeyzx72AAzbmg,2014-01-05T08:43:22.057800
_qDpAqD-QtC6UcEVa-ftpA,2013-09-13T19:02:43.358100
_qMtbfgWS7a5LsjwQRuAhA,2013-07-18T03:59:19.897900
_qPENNLES3awBJeRzAsctA,2013-07-28T08:51:02.409000
_qURlwEgSYmdvumwj2KCJQ,2013-09-23T13:58:48.721200
_qWTAd9iSreEirtj_cIbQg,2013-09-30T07:40:07.334900
_qXPJBIGRZSSbqTXwMeh_Q,2014-01-28T07:51:56.819500
_qaCm9d_RoiXtB4u8ePGMQ,2013-10-21T03:57:11.980200
_qd3AsuhQVKlCZIQiadb7g,2013-12-30T05:48:27.195500
_qdTq884TQ-I_LSK6oi3Bg,2013-10-23T18:43:48.305900
_qjs4GGFQymMooSszqlK4A,2013-10-29T10:33:15.576500
_qnrL_HMRDme3fKR4xzKPQ,2014-01-04T08:16:36.373500
_qoXEJhPSbKPF7d79tcElg,2013-12-08T17:09:53.105600
_qxAFlL6SuyXVnNnAOjf4w,2013-06-25T22:05:55.924100
_r1U95IsTDqXm51k-jMnLQ,2014-01-21T15:03:17.379000
_r1k24vARpypt99dVtZB5A,2014-01-21T02:21:25.280400
_r6AcOgNR1GRg8K9mzCw6w,2013-11-06T19:31:27.122700
_rA56tZkT5SvRgYuI5p4NA,2014-02-03T00:02:40.184100
_rACq6dJQCSkbn36UMgTBA,2013-07-15T23:34:20.012400
_rAvRoArR2e00lGEuUzmQw,2013-07-03T08:05:58.087600
_rIh8hTzTUGMErpw789LxQ,2013-06-04T11:39:13.355300
_rPI00AzR76lrSuG4K6_6Q,2013-07-21T00:39:10.408300
_rWbm6SyTu2JnFuHcUZ8Eg,2013-07-02T09:01:02.889900
_raHveZkRfGprEsA7U8k6A,2014-01-07T15:08:56.905700
_rbxo5azQkWfWtDVZZDLYQ,2013-12-11T03:58:06.476500
_rcDUCx3RPOdkOicBJiJ5w,2013-05-31T04:47:13.952400
_roD2ONiTq-oIYePS_3o8g,2013-10-20T14:26:01.370100
_roNhrRlTO6C1vj_Zzl71Q,2013-05-23T07:04:30.300500
_rqn8DKqQpyyfXBeWng99A,2013-07-18T19:11:36.197400
_rtZXQpPQbu92M3mw3CYXQ,2013-11-13T18:22:33.641300
_s0j86V6Suu6gKB45pIfGQ,2014-01-22T22:34:57.297800
_s0x4_KNQHy47BWAQ873jA,2013-11-08T10:08:40.580500
_sDHl_60Tp6tpc71yFZcVA,2013-11-21T11:41:06.413000
_sH9msD0RiedVv2myRvIuw,2013-10-04T00:46:36.194100
_sMboekURb-AqHwQii7wCQ,2013-12-22T09:33:54.463000
_sPo_d_kQpmofz5lAG0bEA,2013-06-20T03:40:56.759300
_sRdDbXPSKOoyaY3eqcqKQ,2013-11-06T12:07:49.891400
_sVY6aDoSWuCzI2mAQ0FOA,2014-01-04T15:06:43.996000
_sVpuk8wQruby7Vzpx8u0Q,2013-07-10T03:52:38.296100
_sYLgcgRRNaP2MHWYqC-bQ,2013-08-06T06:28:26.580700
_s_K_dupRImrWnj1CE5eSA,2014-01-11T21:34:17.043100
_sd3PxvIRdSURV6FRUD_gQ,2014-01-12T20:13:41.534400
_sg4hGjASKmyieehUy8T2g,2013-10-21T01:04:03.728700
_shp2OFJSMO2XdnW6Dy5_A,2013-10-20T05:06:14.149800
_sjRj_v4ScarA7AExFIILA,2013-09-27T00:32:58.257000
_sjiUTHaQJuWg6cabaLd1A,2013-06-04T04:55:15.916800
_sk9-WlDSWWEoH2MvxCH7Q,2013-11-12T05:59:59.954500
_sn5bOlLTQymtDnNTpSISg,2013-12-15T12:22:18.327900
_sq-dwTGQ36QMjIj7pmeHg,2013-10-17T07:07:18.930300
_ssZm-8-QMKxFzPyo-sgbw,2013-07-06T11:24:59.225500
_suKENIKQWmL_2LiYzld1g,2013-07-12T08:37:22.409800
_sxWB_AYQd-2HFeY875g_Q,2013-06-16T09:04:31.748900
_sywuL0FS525FDedWJYalA,2013-12-24T14:01:03.929500
_t5aVbw3R9iBsCELGp0T0g,2014-01-19T08:04:00.777100
_t8r6nA1RGaI7D5IRMupXQ,2014-02-06T03:58:26.267700
_tF5gVzQRDOVOjwB_FFEMA,2013-12-01T04:21:00.217300
_tHOnNJ7SY-KhuahzT3WvQ,2014-02-03T19:14:04.136400
_tJzidSjROeoTLVNLc0vlQ,2013-07-21T05:51:58.883900
_tPntSxYS3qnfJhLq_E35A,
_tXGOs9zS729mMROTh3h9A,2013-11-18T02:03:40.913700
_tYtJcH3TFO-y2UfJosXyA,2013-11-25T02:53:42.271300
_thZTk0PRK2HjZ2s0VHmDw,2014-01-24T07:56:56.506900
_tjviYklREunZwUyGQGs9w,2014-01-10T08:10:17.224500
_trJJIycR1C6FG3TIkr54A,2013-12-21T22:27:49.448200
_ttlQYeOTne-FIxBRdDkvw,2013-05-27T18:26:01.598700
_tvtLAfKQLuiJwDqi0IKsA,2013-09-19T17:11:45.279500
_u19esygTGWlZ_eqq4do_g,2013-11-05T05:30:41.162700
_u90psFuSsSwWqX53-PE5A,2013-06-03T03:55:13.558700
_u9UeHilSYmiWG4-sEM7HQ,2013-11-03T04:32:28.645500
_u9da99RSz6cem7RFXOlOQ,2014-01-11T01:00:53.585000
_uBijhQ_QVifq-xOoi6b6w,2013-07-24T22:32:56.248600
_uCo57aTTZGIZNws6tinMw,2013-07-22T13:16:37.731200
_uCy_RgbSf298wCekRFr2g,2013-07-23T00:34:13.866100
_uE2gnAFRm6OV6JQnoWLLQ,2013-07-05T06:38:05.474400
_uGQEpolTNu23XE5winHJA,2013-10-29T19:04:07.980200
_uJc5af-TSGjk1oQIJLBlA,2013-12-24T06:48:54.726700
_uK-VTYWQzemfnvqLN_ZAA,2013-12-16T12:55:27.776900
_uMSlZnfS_idvQml7zIf_A,2013-12-15T22:19:38.666600
_uXo5y5PSfSRr3pAqo74vg,2013-06-21T03:07:32.459400
_ujxy_inQzu6UjoFNLrbhg,2013-08-03T06:40:08.479300
_uktxlxtS1KSPUVQmPk7iA,2013-07-04T15:06:27.763700
_uojp6_yQdmDOQWNiyfxUA,2013-12-13T15:05:10.140600
_ur2ebiRR6CpNcl3_ttvFw,2013-05-29T14:09:02.226500
_uzEcO3iT2WU6kE4cFqeAA,2014-01-27T07:28:04.727100
_uztD6z4RVmooXvrbdHZKQ,2013-07-28T21:48:16.902400
_v3iR7-GReOjjXzUds3Eqw,2013-11-05T06:18:23.686400
_v5BwXHKTw28w8gPJ9xhxw,2013-12-20T16:47:20.140700
_v8n50DORiGBaaAhIf-wnw,2013-09-24T05:43:13.267800
_vCjdrj9QU2FGCJQ5DceYw,2013-08-23T04:00:29.520400
_vD9tPpAR92mRaK0IjIU8Q,2013-07-23T03:02:57.665800
_vE0PurhTJK_HhNk8zWf7Q,2013-11-02T21:48:51.179500
_vG7sexvTFGxC-HS34kx-Q,2013-10-29T09:17:23.916900
_vGAAj7sSwms0IaTudFQRw,2013-10-19T13:32:55.847400
_vL2k03-SpK1NUMSncjD3w,2014-01-10T09:56:02.289100
_vSleOlvSxm0t9-ivm1I_g,2013-07-21T11:31:23.993200
_vSwx_dSRx6tWx_Y0jOilg,2013-12-27T05:57:02.505700
_vU2esJcSlCh4p0CXp6eDA,2014-02-03T12:45:46.520000
_vYxUgmeTeeix5P6pOahyg,2013-12-01T02:56:45.919300
_v_J4Y1-R_6mFMJB-hFOxQ,2014-01-04T09:40:00.454200
_vauS9A1SjGZQsXQeohM5Q,2013-12-04T05:26:50.509000
_vomHyViR5ahPkN2TclaiQ,2014-01-26T23:42:13.222100
_vx64MjWR6WxNJr7thNGfg,2013-05-31T12:48:35.335000
_vy1I7rqRwmF1xe8jrVakw,2013-11-02T16:16:24.595000
_w3KZvn9T3K4rmUlOEXgbw,2013-05-29T15:56:33.248400
_wBB9RNeRoyKFSyn0qxdlg,2013-07-27T21:47:04.445200
_wFUfcNnRD2G4iuQzbiTfA,2013-07-23T11:59:02.301000
_wNRMTpMSL-GgKVeWkxu-w,2013-05-30T22:32:11.951700
_wTn2XRdSNi8jc0hz-uR-g,2013-12-31T15:30:20.604200
_wUpeDmaSteFRTsk12l-Og,2014-01-12T10:51:35.711700
_wWIdNy_Q_utBJ4eHtIHow,2013-10-04T22:50:34.138300
_waE2tSeSJa5J7o0tAs8nQ,2013-10-21T09:57:37.242000
_wd0mbwxReqUptmBKfJplQ,2013-11-12T01:15:01.682400
_wfh5c4iQN2Kg0uPDAEn6Q,2013-11-07T15:04:00.464400
_wgTD0b1TjetMkY7Y7-9Xg,2013-11-19T11:51:46.414300
_whxiFifSHq8-q_Tpffdog,2013-12-17T09:50:04.287100
_ws1N_4tS0a-MBBEataGLQ,2013-07-28T22:41:25.263700
_wvCvyDZQFG33YcMhCOE4A,2013-08-23T04:39:11.118100
_wwA6mOVQLu2WkBOtzupxw,2013-12-30T06:30:43.863900
_x1MAUDLSDObYm-sF9X7lg,2014-01-08T09:56:25.325500
_x7pZsJKSPWFHfyYC6X-iw,2014-01-18T22:22:36.499600
_x7y2KGnS_ameZeg9LH7-A,2013-12-17T19:20:43.515900
_x9p_DZiT-mykXUE24FHTQ,2013-12-17T09:07:10.468100
_xALGVkSRza_7tYBbDpBAw,2014-01-07T18:06:25.189300
_xC0RrR7Q5utoVWvAIO4QA,2014-01-25T00:23:25.714600
_xE5ylXAQ_a4K7aQWKRP2g,2013-11-19T06:27:03.340500
_xFOCoZnQNyGeg0ILs_bYQ,
_xGeo6xuSnyNdxieyiV4JA,2013-12-05T12:51:09.197600
_xHMZvObRmuazg9Z57Dr-g,2013-11-22T18:55:52.940100
_xHeC_i8R1S_OhKv833y1g,2014-01-10T07:15:30.161100
_xLR2KOmRIOZyEuW4kMajg,2014-01-02T19:21:32.044000
_xN1Jc8ZSpioL6VgMISdlg,2013-05-25T07:46:22.798800
_xPgCkGJTpKsxhRr2B7MVg,2013-10-09T12:49:29.522900
_xPvxBkPSSyukjLmZyclRg,2014-01-23T12:44:35.776400
_xQcjD-sSrGAJT0-VSeS6Q,2013-11-16T06:14:05.179500
_xRsoxqkTU6pIwJFlB5IkQ,2013-12-03T14:37:10.719800
_x_9JkM2QTWeHAzuSz-Itg,2013-12-01T13:57:41.554300
_xnUEz24QouyVW_6QeD1Vw,2013-12-16T06:06:13.783000
_xpNLRd7QQeRdTm3IfM0eg,2013-05-30T05:26:25.917000
_xtmjp5TREq8axvj8XFWbQ,2014-02-02T06:53:19.361900
_xuDyPsCSU2wNchJtZL7fQ,2013-12-07T06:59:40.103400
_y0xLuQNRWmBpRWGMAIvYg,2013-08-07T02:58:52.921700
_y1YrIHoQjSkeSaVnbcSsw,2013-09-25T00:09:51.109800
_y2Ku2UlTtuG0xmHxvh5lg,2013-11-24T22:00:27.684300
_y3koeEzREyodYO2_R-AMw,
_y3xmV1eRze-C4BQV8DQAw,2013-05-31T03:32:24.773300
_y59adN5SR2yrfieN5LhAA,2013-06-25T22:10:17.833000
_y7RR3MDTYGdawxvyJUQQA,2013-12-09T08:41:01.069400
_y9xne-TSPKfjUC4VLsObQ,2013-11-05T15:57:34.076300
_yAcrQNyS8WKK1qvG7Y_jA,2013-07-16T01:29:35.084200
_yGrvNcbRwy280zXI2hFgw,2013-12-23T08:45:40.556300
_yK94ieZS3aSo7r88fS8mg,2013-09-27T03:18:03.214600
_yTekofYTTu8cZxMYd84tQ,2014-01-09T13:17:31.326300
_yXoNBblQvihxdjkeMVKdA,2014-01-04T21:20:07.336000
_y_IYf73QkedyJ6R5MwVQg,2014-01-08T06:31:09.560100
_yaUwEYmRFq91Yo4cdt6xw,2013-11-21T09:36:24.873400
_yciaPqOSN-w5aCr-iHWaA,2013-08-07T05:33:30.029100
_ydcvtdXSxakIEL2rBI3zQ,2013-06-02T03:40:27.698000
_ydvvE-AQX-UnEkDXEapyQ,2013-12-15T12:58:48.852800
_yeQ_WzHQfWQM1XMLJibFw,2014-01-05T03:12:28.842100
_yfQ_EnWRd2e8VF9DLcq1w,2013-12-06T09:54:50.325300
_yg6CoB5T_CzPZ1etQPiHQ,2013-12-16T16:01:21.944600
_yg7-8khR0qMRS7hNeI0JA,2013-11-27T11:17:39.153100
_yhHLW5dRJ-oile-Zff5gw,2014-01-29T17:00:59.889400
_ymXo4qOR7KhDrR-uNdKBw,2013-11-25T11:47:59.918800
_ysWPWjhTdyHXuOXwM2Ycg,2013-08-12T20:44:32.729100
_yuBjN3kQcyGFrv-c-t9yg,2013-12-09T08:46:44.679600
_yxMFMaCShirYQ7xs0d6iQ,2013-10-05T14:43:35.117300
_yzB1ZqrQReDectXo1h1tw,2013-10-04T05:47:38.617100
_yzB4VmASce_UBuwMpqTYA,2013-06-19T17:34:31.320100
_z2WyWXxSEOtc-qZnKZN9g,2013-12-04T20:04:14.783900
_z3JTj7sQhG4HumMjxTJow,2013-11-27T11:38:14.956800
_z4VzeT1TniIM2QwP-C4VA,2013-12-05T10:30:59.547200
_z8a6nX3SqivCyufRgW_xw,2013-08-24T11:36:14.118300
_zD8tnBWQjqQfLJUwy5gMg,2014-01-19T21:55:05.718200
_zLUTX_XQ6GrNFmUuKygpQ,2013-06-27T17:30:26.579000
_zPCe-JNQ0y67MkNQDS2-w,2013-11-18T21:41:16.528000
_zTVkh3CQgaTtZ9k-cQ8Mw,2014-01-13T18:58:17.194500
_zTryF3sRBG1mWew-PYI8Q,2013-10-21T02:21:29.070700
_zXTxENJTMGUf_Y_Mti4Wg,2013-10-16T06:38:59.595500
_zY_CP7oQpihQMVW59FsJA,2013-12-04T05:57:58.185000
_zYa0QMfThmvkK8271KiXQ,2013-06-18T15:40:43.681300
_z_AkY7HQg-S7dfpVM8fJg,2014-02-03T21:18:24.156600
_zeo0aFzQUybiQ83TUFt_g,2013-11-17T13:24:21.170200
_zfCj7WUSCy_-ZTfxtd0yw,2013-11-25T03:14:27.558000
_zh64k0ySz-uSRMieVp1Xg,2013-11-05T20:25:46.068500
_zllDk9vRJaxaVxNGby__A,2013-07-01T01:23:23.432300
_zr_R_XjT2qUanCbJgrVvQ,2013-11-13T13:38:57.635500
_zug1pA4SOGkzPZ83uBCLA,2013-12-12T05:05:38.877000
_zxwrOtTTyaG2ebXEUwIrg,2013-11-27T14:49:03.313900
_zznjxg1S_G5NLehz3lZyg,2013-11-22T21:38:45.312300
a--2azM1TSC6qACY7BUgCg,2013-11-02T13:19:17.332800
a--wGr42T2ehWqe1z16IYg,2013-06-11T07:11:44.382300
a-4-sr77QRGfBctR2qcwpg,2013-05-29T17:13:19.115200
a-4GylpaTf6gqDC1FfcVFg,2013-10-27T12:12:48.913900
a-5SY3umT9SCylYH8eIVbA,2014-01-11T03:23:59.936400
a-6_cuwgTlqvH8xE7661Tg,2013-11-23T07:18:24.853100
a-6smVcvTSCHVaYwtpgAuw,2013-10-25T16:50:05.290100
a-FDOorZRgWrSNQsWZshAQ,2014-01-12T14:10:47.221600
a-Fx8FeTR_uGhjVzx5uzBg,2013-06-13T14:55:13.745200
a-J6whRdR46ivUiA-iVvXw,2013-12-14T19:02:37.508100
a-Mx5vPkTF2z3C9axuKxFA,2013-12-02T09:25:12.111400
a-O2PTkiTd6hsDQsbNmVEQ,2013-06-07T19:01:08.344700
a-Pttj8VSJG9-Gn0hN5pvg,2014-01-04T03:51:52.175300
a-Qv5CikQJK2pHBUdn0QhA,2013-12-28T13:03:41.810600
a-WUwYCOQf-XlygFwCI6kg,2013-05-28T14:28:44.206000
a-Wr2NlbQ_OOIP4FTtonEA,2014-01-26T14:12:52.760100
a-X-UI3xQyWG0v0URJvARw,2013-11-30T06:47:40.483000
a-Y2KMdcRa2CZ-hUTIBw1Q,2013-08-07T01:26:04.121000
a-_5HJxYSHuO5w5lrz56Wg,2014-01-13T05:32:59.769100
a-kOgR1ITkuQOJIQwIddaw,2013-08-22T21:00:25.924700
a-rVw2V6Qza6U9KTRL0F-Q,2013-11-06T01:24:12.540300
a-uQ1ly9Q-ytpOIMfsIIEg,2014-01-24T13:27:48.698200
a-xxjKgiQlqXV7G1BPZKXw,2013-11-12T01:02:28.270100
a0A8Bb9WSb23nli13x_wfw,2013-07-22T08:44:31.152800
a0AHt49YSDCqPslYfDgbcQ,2013-11-16T05:32:03.238000
a0CPIQj0SSO3l1EQF8fKbQ,2013-06-23T21:38:54.220700
a0EsjIVZSuKET1ZS4kP6Ag,2013-06-21T02:44:42.170300
a0KlGT5zRTSkDM3lTaZaLA,2013-11-07T21:24:44.471200
a0MbCYehSFCGjX5HQtCKYQ,2014-01-22T14:29:14.719000
a0NyM837T1y68dQsWxehpQ,2013-07-26T00:53:38.724000
